"year","country","pop","gdp"
2629,"USA",137.43326116025654,28656.906936854415
2630,"USA",137.34458221201453,28639.622259933945
2631,"USA",137.2562666830896,28622.400306805772
2632,"USA",137.16831288792378,28605.24086687769
2633,"USA",137.08071915014932,28588.143729926807
2634,"USA",136.99348380252914,28571.10868610453
2635,"USA",136.9066051868979,28554.135525941525
2636,"USA",136.82008165410338,28537.22404035248
2637,"USA",136.73391156394842,28520.374020640884
2638,"USA",136.64809328513323,28503.58525850357
2639,"USA",136.5626251951981,28486.857546035248
2640,"USA",136.47750568046658,28470.190675732894
2641,"USA",136.39273313598912,28453.58444050009
2642,"USA",136.30830596548705,28437.03863365115
2643,"USA",136.22422258129708,28420.55304891531
2644,"USA",136.14048140431612,28404.12748044072
2645,"USA",136.05708086394654,28387.76172279832
2646,"USA",135.97401939804192,28371.455570985763
2647,"USA",135.89129545285297,28355.20882043104
2648,"USA",135.80890748297418,28339.02126699621
2649,"USA",135.72685395129062,28322.89270698096
2650,"USA",135.64513332892523,28306.82293712602
2651,"USA",135.56374409518645,28290.81175461663
2652,"USA",135.4826847375163,28274.858957085777
2653,"USA",135.40195375143887,28258.964342617455
2654,"USA",135.32154964050895,28243.127709749824
2655,"USA",135.24147091626145,28227.34885747822
2656,"USA",135.16171609816084,28211.627585258175
2657,"USA",135.08228371355108,28195.963693008325
2658,"USA",135.00317229760603,28180.356981113226
2659,"USA",134.92438039328,28164.80725042609
2660,"USA",134.8459065512588,28149.314302271483
2661,"USA",134.76774932991125,28133.877938447946
2662,"USA",134.68990729524083,28118.497961230503
2663,"USA",134.61237902083775,28103.17417337312
2664,"USA",134.5351630878315,28087.90637811113
2665,"USA",134.45825808484372,28072.694379163535
2666,"USA",134.381662607941,28057.537980735233
2667,"USA",134.30537526058873,28042.436987519268
2668,"USA",134.2293946536048,28027.39120469892
2669,"USA",134.15371940511375,28012.40043794976
2670,"USA",134.07834814050125,27997.46449344167
2671,"USA",134.003279492369,27982.58317784074
2672,"USA",133.92851210048974,27967.756298311175
2673,"USA",133.8540446117629,27952.983662517097
2674,"USA",133.7798756801703,27938.26507862427
2675,"USA",133.70600396673228,27923.60035530184
2676,"USA",133.63242813946414,27908.989301723926
2677,"USA",133.55914687333294,27894.43172757123
2678,"USA",133.48615885021445,27879.927443032528
2679,"USA",133.4134627588507,27865.476258806175
2680,"USA",133.34105729480746,27851.07798610148
2681,"USA",133.26894116043238,27836.73243664009
2682,"USA",133.19711306481318,27822.439422657277
2683,"USA",133.12557172373633,27808.198756903217
2684,"USA",133.05431585964584,27794.010252644195
2685,"USA",132.98334420160248,27779.873723663703
2686,"USA",132.91265548524322,27765.78898426364
2687,"USA",132.84224845274105,27751.755849265275
2688,"USA",132.77212185276497,27737.77413401032
2689,"USA",132.70227444044036,27723.84365436186
2690,"USA",132.63270497730954,27709.96422670528
2691,"USA",132.56341223129274,27696.13566794914
2692,"USA",132.4943949766492,27682.357795525983
2693,"USA",132.4256519939387,27668.630427393146
2694,"USA",132.35718206998314,27654.953382033444
2695,"USA",132.28898399782875,27641.32647845595
2696,"USA",132.22105657670815,27627.749536196585
2697,"USA",132.153398612003,27614.22237531873
2698,"USA",132.08600891520672,27600.74481641385
2699,"USA",132.01888630388763,27587.316680601976
2700,"USA",131.9520296016522,27573.93778953222
2701,"USA",131.88543763810864,27560.60796538325
2702,"USA",131.8191092488308,27547.32703086366
2703,"USA",131.7530432753222,27534.094809212405
2704,"USA",131.6872385649803,27520.911124199105
2705,"USA",131.62169397106126,27507.775800124375
2706,"USA",131.55640835264467,27494.6886618201
2707,"USA",131.4913805745986,27481.64953464964
2708,"USA",131.42660950754507,27468.65824450809
2709,"USA",131.36209402782546,27455.714617822407
2710,"USA",131.2978330174665,27442.818481551574
2711,"USA",131.23382536414618,27429.969663186686
2712,"USA",131.1700699611601,27417.16799075104
2713,"USA",131.10656570738794,27404.413292800167
2714,"USA",131.04331150726034,27391.705398421855
2715,"USA",130.98030627072575,27379.044137236113
2716,"USA",130.91754891321776,27366.429339395156
2717,"USA",130.85503835562244,27353.860835583288
2718,"USA",130.79277352424612,27341.33845701682
2719,"USA",130.73075335078323,27328.86203544395
2720,"USA",130.6689767722844,27316.431403144565
2721,"USA",130.60744273112485,27304.046392930097
2722,"USA",130.5461501749729,27291.70683814326
2723,"USA",130.48509805675874,27279.41257265783
2724,"USA",130.4242853346435,27267.163430878423
2725,"USA",130.36371097198838,27254.95924774012
2726,"USA",130.30337393732404,27242.799858708226
2727,"USA",130.2432732043203,27230.68509977786
2728,"USA",130.18340775175596,27218.614807473663
2729,"USA",130.1237765634888,27206.588818849366
2730,"USA",130.06437862842583,27194.60697148737
2731,"USA",130.0052129404938,27182.669103498356
2732,"USA",129.9462784986098,27170.77505352079
2733,"USA",129.88757430665214,27158.92466072046
2734,"USA",129.82909937343135,27147.11776478997
2735,"USA",129.77085271266148,27135.35420594825
2736,"USA",129.71283334293156,27123.633824939978
2737,"USA",129.6550402876772,27111.956463035036
2738,"USA",129.5974725751524,27100.321962027934
2739,"USA",129.54012923840168,27088.730164237197
2740,"USA",129.48300931523215,27077.180912504773
2741,"USA",129.42611184818605,27065.67405019536
2742,"USA",129.3694358845132,27054.209421195785
2743,"USA",129.3129804761439,27042.78686991431
2744,"USA",129.25674467966195,27031.40624127996
2745,"USA",129.20072755627749,27020.06738074178
2746,"USA",129.1449281718006,27008.77013426815
2747,"USA",129.08934559661472,26997.51434834603
2748,"USA",129.03397890565037,26986.29986998021
2749,"USA",128.97882717835896,26975.126546692496
2750,"USA",128.92388949868678,26963.99422652098
2751,"USA",128.86916495504929,26952.9027580192
2752,"USA",128.81465264030552,26941.851990255327
2753,"USA",128.76035165173255,26930.841772811353
2754,"USA",128.70626109100024,26919.871955782197
2755,"USA",128.6523800641462,26908.94238977489
2756,"USA",128.5987076815508,26898.05292590769
2757,"USA",128.54524305791233,26887.203415809177
2758,"USA",128.49198531222257,26876.39371161734
2759,"USA",128.43893356774214,26865.623665978714
2760,"USA",128.38608695197638,26854.893132047408
2761,"USA",128.33344459665116,26844.201963484167
2762,"USA",128.28100563768896,26833.550014455457
2763,"USA",128.228769215185,26822.93713963244
2764,"USA",128.17673447338368,26812.36319419009
2765,"USA",128.12490056065502,26801.82803380608
2766,"USA",128.07326662947142,26791.331514659913
2767,"USA",128.02183183638442,26780.873493431856
2768,"USA",127.9705953420017,26770.453827301913
2769,"USA",127.9195563109642,26760.0723739488
2770,"USA",127.86871391192344,26749.728991548924
2771,"USA",127.81806731751884,26739.423538775336
2772,"USA",127.76761570435552,26729.155874796656
2773,"USA",127.71735825298174,26718.92585927601
2774,"USA",127.66729414786704,26708.733352369967
2775,"USA",127.61742257738008,26698.578214727444
2776,"USA",127.56774273376688,26688.460307488614
2777,"USA",127.51825381312914,26678.379492283784
2778,"USA",127.4689550154026,26668.33563123234
2779,"USA",127.41984554433574,26658.328586941567
2780,"USA",127.37092460746848,26648.35822250556
2781,"USA",127.32219141611094,26638.42440150409
2782,"USA",127.27364518532264,26628.526988001435
2783,"USA",127.22528513389148,26618.66584654525
2784,"USA",127.17711048431308,26608.840842165424
2785,"USA",127.12912046277022,26599.05184037293
2786,"USA",127.08131429911232,26589.298707158578
2787,"USA",127.03369122683516,26579.58130899193
2788,"USA",126.98625048306069,26569.899512820088
2789,"USA",126.93899130851702,26560.253186066493
2790,"USA",126.8919129475184,26550.64219662974
2791,"USA",126.84501464794543,26541.066412882377
2792,"USA",126.79829566122557,26531.52570366973
2793,"USA",126.75175524231324,26522.019938308626
2794,"USA",126.70539264967076,26512.548986586244
2795,"USA",126.65920714524889,26503.11271875888
2796,"USA",126.61319799446764,26493.71100555069
2797,"USA",126.5673644661973,26484.34371815249
2798,"USA",126.52170583273949,26475.01072822052
2799,"USA",126.4762213698083,26465.711907875197
2800,"USA",126.43091035651176,26456.447129699864
2801,"USA",126.38577207533304,26447.216266739553
2802,"USA",126.3408058121123,26438.019192499753
2803,"USA",126.2960108560281,26428.855780945116
2804,"USA",126.25138649957935,26419.725906498217
2805,"USA",126.20693203856722,26410.6294440383
2806,"USA",126.162646772077,26401.5662689
2807,"USA",126.11853000246047,26392.53625687207
2808,"USA",126.07458103531802,26383.539284196137
2809,"USA",126.03079917948097,26374.575227565383
2810,"USA",125.98718374699418,26365.643964123305
2811,"USA",125.94373405309854,26356.74537146239
2812,"USA",125.90044941621372,26347.8793276229
2813,"USA",125.85732915792094,26339.045711091516
2814,"USA",125.81437260294594,26330.244400800093
2815,"USA",125.77157907914192,26321.475276124344
2816,"USA",125.72894791747274,26312.738216882564
2817,"USA",125.68647845199617,26304.03310333431
2818,"USA",125.64417001984714,26295.35981617914
2819,"USA",125.60202196122135,26286.718236555284
2820,"USA",125.56003361935866,26278.10824603836
2821,"USA",125.51820434052684,26269.52972664007
2822,"USA",125.47653347400534,26260.982560806875
2823,"USA",125.43502037206902,26252.4666314187
2824,"USA",125.39366438997232,26243.98182178766
2825,"USA",125.35246488593314,26235.528015656702
2826,"USA",125.31142122111712,26227.105097198328
2827,"USA",125.27053275962184,26218.712951013265
2828,"USA",125.22979886846122,26210.351462129165
2829,"USA",125.18921891754992,26202.020515999284
2830,"USA",125.14879227968795,26193.71999850119
2831,"USA",125.10851833054532,26185.44979593544
2832,"USA",125.06839644864674,26177.20979502423
2833,"USA",125.02842601535652,26168.999882910135
2834,"USA",124.98860641486348,26160.81994715477
2835,"USA",124.94893703416592,26152.66987573746
2836,"USA",124.9094172630569,26144.549557053957
2837,"USA",124.87004649410925,26136.45887991509
2838,"USA",124.830824122661,26128.397733545466
2839,"USA",124.7917495468008,26120.366007582154
2840,"USA",124.7528221673533,26112.36359207337
2841,"USA",124.71404138786484,26104.390377477153
2842,"USA",124.67540661458904,26096.44625466007
2843,"USA",124.6369172564726,26088.531114895875
2844,"USA",124.598572725141,26080.644849864195
2845,"USA",124.56037243488474,26072.78735164925
2846,"USA",124.52231580264498,26064.958512738485
2847,"USA",124.48440224799992,26057.1582260213
2848,"USA",124.44663119315084,26049.38638478773
2849,"USA",124.40900206290846,26041.642882727112
2850,"USA",124.3715142846792,26033.927613926804
2851,"USA",124.33416728845164,26026.240472870835
2852,"USA",124.2969605067832,26018.581354438636
2853,"USA",124.25989337478649,26010.95015390371
2854,"USA",124.22296533011612,26003.34676693231
2855,"USA",124.18617581295553,25995.771089582184
2856,"USA",124.14952426600372,25988.2230183012
2857,"USA",124.1130101344622,25980.7024499261
2858,"USA",124.0766328660221,25973.209281681156
2859,"USA",124.04039191085108,25965.74341117691
2860,"USA",124.00428672158064,25958.304736408827
2861,"USA",123.96831675329332,25950.89315575602
2862,"USA",123.93248146350996,25943.508567979956
2863,"USA",123.89678031217716,25936.150872223156
2864,"USA",123.86121276165473,25928.819968007894
2865,"USA",123.82577827670322,25921.515755234923
2866,"USA",123.7904763244716,25914.23813418213
2867,"USA",123.75530637448487,25906.987005503328
2868,"USA",123.7202678986319,25899.7622702269
2869,"USA",123.68536037115324,25892.563829754545
2870,"USA",123.65058326862903,25885.391585859976
2871,"USA",123.61593606996703,25878.245440687668
2872,"USA",123.58141825639066,25871.12529675154
2873,"USA",123.54702931142708,25864.031056933694
2874,"USA",123.51276872089548,25856.962624483145
2875,"USA",123.47863597289528,25849.919903014532
2876,"USA",123.44463055779455,25842.90279650684
2877,"USA",123.41075196821843,25835.911209302165
2878,"USA",123.37699969903746,25828.945046104407
2879,"USA",123.34337324735628,25822.004211978012
2880,"USA",123.30987211250223,25815.088612346724
2881,"USA",123.27649579601405,25808.198152992303
2882,"USA",123.2432438016305,25801.33274005329
2883,"USA",123.21011563527937,25794.492280023715
2884,"USA",123.17711080506623,25787.676679751872
2885,"USA",123.14422882126352,25780.885846439058
2886,"USA",123.1114691962994,25774.11968763831
2887,"USA",123.07883144474694,25767.37811125319
2888,"USA",123.04631508331326,25760.66102553648
2889,"USA",123.01391963082874,25753.968339089017
2890,"USA",122.98164460823628,25747.29996085837
2891,"USA",122.94948953858062,25740.655800137687
2892,"USA",122.91745394699782,25734.03576656438
2893,"USA",122.88553736070466,25727.43977011895
2894,"USA",122.85373930898815,25720.867721123726
2895,"USA",122.82205932319522,25714.319530241657
2896,"USA",122.7904969367222,25707.795108475068
2897,"USA",122.75905168500472,25701.29436716445
2898,"USA",122.72772310550737,25694.81721798724
2899,"USA",122.69651073771352,25688.3635729566
2900,"USA",122.66541412311524,25681.93334442021
2901,"USA",122.63443280520332,25675.52644505905
2902,"USA",122.60356632945712,25669.14278788619
2903,"USA",122.5728142433348,25662.782286245605
2904,"USA",122.5421760962633,25656.444853810928
2905,"USA",122.51165143962864,25650.130404584303
2906,"USA",122.48123982676609,25643.83885289516
2907,"USA",122.45094081295042,25637.570113399008
2908,"USA",122.42075395538644,25631.32410107629
2909,"USA",122.39067881319916,25625.10073123113
2910,"USA",122.3607149474245,25618.89991949021
2911,"USA",122.33086192099952,25612.72158180155
2912,"USA",122.30111929875328,25606.565634433355
2913,"USA",122.27148664739732,25600.4319939728
2914,"USA",122.24196353551632,25594.3205773249
2915,"USA",122.21254953355891,25588.231301711305
2916,"USA",122.18324421382844,25582.164084669163
2917,"USA",122.15404715047376,25576.11884404994
2918,"USA",122.12495791948022,25570.095498018243
2919,"USA",122.09597609866056,25564.093965050703
2920,"USA",122.06710126764584,25558.114163934795
2921,"USA",122.03833300787667,25552.15601376767
2922,"USA",122.0096709025941,25546.219433955037
2923,"USA",121.9811145368309,25540.304344209995
2924,"USA",121.9526634974028,25534.41066455192
2925,"USA",121.9243173728996,25528.538315305297
2926,"USA",121.8960757536766,25522.687217098584
2927,"USA",121.86793823184593,25516.85729086311
2928,"USA",121.83990440126786,25511.048457831912
2929,"USA",121.81197385754238,25505.260639538617
2930,"USA",121.78414619800066,25499.49375781633
2931,"USA",121.75642102169653,25493.74773479651
2932,"USA",121.72879792939814,25488.022492907858
2933,"USA",121.70127652357962,25482.31795487517
2934,"USA",121.67385640841272,25476.63404371827
2935,"USA",121.64653718975862,25470.97068275089
2936,"USA",121.61931847515956,25465.327795579553
2937,"USA",121.59219987383094,25459.705306102493
2938,"USA",121.5651809966529,25454.10313850852
2939,"USA",121.53826145616246,25448.521217275986
2940,"USA",121.5114408665454,25442.95946717163
2941,"USA",121.48471884362826,25437.417813249547
2942,"USA",121.45809500487046,25431.89618085006
2943,"USA",121.43156896935636,25426.394495598663
2944,"USA",121.40514035778745,25420.912683404946
2945,"USA",121.37880879247446,25415.450670461487
2946,"USA",121.3525738973297,25410.008383242835
2947,"USA",121.32643529785928,25404.585748504403
2948,"USA",121.30039262115548,25399.182693281407
2949,"USA",121.27444549588895,25393.79914488781
2950,"USA",121.24859355230149,25388.43503091528
2951,"USA",121.222836422198,25383.09027923212
2952,"USA",121.19717373893944,25377.764817982195
2953,"USA",121.17160513743508,25372.45857558395
2954,"USA",121.14613025413512,25367.17148072928
2955,"USA",121.12074872702344,25361.903462382557
2956,"USA",121.09546019561016,25356.65444977957
2957,"USA",121.07026430092432,25351.424372426463
2958,"USA",121.04516068550662,25346.213160098767
2959,"USA",121.02014899340227,25341.020742840297
2960,"USA",120.99522887015384,25335.84705096218
2961,"USA",120.97039996279392,25330.692015041815
2962,"USA",120.9456619198383,25325.55556592187
2963,"USA",120.92101439127865,25320.437634709237
2964,"USA",120.89645702857564,25315.338152774053
2965,"USA",120.87198948465203,25310.25705174867
2966,"USA",120.84761141388556,25305.194263526668
2967,"USA",120.82332247210206,25300.14972026183
2968,"USA",120.79912231656874,25295.123354367177
2969,"USA",120.7750106059872,25290.11509851394
2970,"USA",120.75098700048672,25285.124885630594
2971,"USA",120.72705116161744,25280.152648901854
2972,"USA",120.70320275234376,25275.198321767704
2973,"USA",120.67944143703754,25270.261837922393
2974,"USA",120.65576688147146,25265.34313131349
2975,"USA",120.63217875281252,25260.442136140875
2976,"USA",120.60867671961536,25255.558786855792
2977,"USA",120.58526045181576,25250.69301815988
2978,"USA",120.56192962072416,25245.84476500419
2979,"USA",120.5386838990192,25241.013962588237
2980,"USA",120.5155229607412,25236.20054635904
2981,"USA",120.4924464812859,25231.40445201017
2982,"USA",120.469454137398,25226.625615480792
2983,"USA",120.44654560716492,25221.863972954732
2984,"USA",120.42372057001036,25217.11946085949
2985,"USA",120.40097870668824,25212.392015865356
2986,"USA",120.37831969927636,25207.681574884427
2987,"USA",120.35574323117014,25202.98807506971
2988,"USA",120.33324898707669,25198.311453814134
2989,"USA",120.31083665300844,25193.651648749696
2990,"USA",120.28850591627726,25189.008597746462
2991,"USA",120.26625646548824,25184.38223891171
2992,"USA",120.24408799053371,25179.772510588933
2993,"USA",120.22200018258737,25175.179351357023
2994,"USA",120.19999273409816,25170.60270002927
2995,"USA",120.17806533878438,25166.04249565251
2996,"USA",120.15621769162792,25161.498677506173
2997,"USA",120.1344494888682,25156.97118510143
2998,"USA",120.11276042799648,25152.459958180258
2999,"USA",120.09115020775006,25147.96493671455
3000,"USA",120.06961852810636,25143.48606090524
